dataid,air1,"	air2","	air3","	airwindowunit1","	aquarium1","	bathroom1","	bathroom2","	bedroom1","	bedroom2","	bedroom3","	bedroom4","	bedroom5","	car1","	clotheswasher1","	clotheswasher_dryg1","	diningroom1","	diningroom2","	dishwasher1","	disposal1","	drye1","	dryg1","	freezer1","	furnace1","	furnace2","	garage1","	garage2","	gen","	grid","	heater1","	housefan1","	icemaker1","	jacuzzi1","	kitchen1","	kitchen2","	kitchenapp1","	kitchenapp2","	lights_plugs1","	lights_plugs2","	lights_plugs3","	lights_plugs4","	lights_plugs5","	lights_plugs6","	livingroom1","	livingroom2","	microwave1","	office1","	outsidelights_plugs1","	outsidelights_plugs2","	oven1","	oven2","	pool1","	pool2","	poollight1","	poolpump1","	pump1","	range1","	refrigerator1","	refrigerator2","	security1","	shed1","	sprinkler1","	utilityroom1","	venthood1","	waterheater1","	waterheater2","	winecooler1","	use"
9771,3804.285162,1662.766833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63.9883,NULL,20.70031667,NULL,NULL,NULL,753.6980667,NULL,NULL,743.3086243,1033.904367,NULL,NULL,NULL,21623.58274,NULL,NULL,NULL,NULL,432.6521353,NULL,75.87016667,58.15232429,NULL,NULL,NULL,NULL,NULL,NULL,535.9025667,NULL,NULL,1308.78437,NULL,NULL,336.7499958,NULL,NULL,NULL,NULL,NULL,NULL,28.01305593,1286.876729,1243.10131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21623.58274
94,505.2565874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.8167,NULL,NULL,NULL,38.62103333,0.681533333,112.3383333,NULL,NULL,292.18981,NULL,NULL,NULL,NULL,4342.381569,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,913.2446453,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,661.3328665,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4342.381569
4660,1420.3947,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5534,0.196966667,NULL,NULL,NULL,274.0741,NULL,NULL,NULL,NULL,4928.182817,NULL,NULL,NULL,NULL,44.61813333,23.16045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,233.7958333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,760.1639833,348.9013333,NULL,NULL,NULL,NULL,NULL,NULL,1423.595317,NULL,NULL,4928.182817
9919,101.7740333,101.0324833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3876.26575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,837.5303833,NULL,1.547633333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.03583333,NULL,NULL,NULL,NULL,NULL,3876.26575
6941,1459.317748,3080.560912,NULL,NULL,NULL,NULL,NULL,128.387054,150.5687974,NULL,NULL,NULL,2525.284899,NULL,NULL,NULL,NULL,184.5148333,NULL,585.48255,NULL,NULL,NULL,NULL,NULL,NULL,6856.999245,9084.721295,1510.590073,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043.977771,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15990.71058
585,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5877.975583,1800.490683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7678.54195
2903,71.69223333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.137433333,NULL,NULL,NULL,36.12715,0.11785,188.8168333,NULL,166.8139667,16.87708333,NULL,NULL,NULL,NULL,2361.7854,NULL,NULL,NULL,NULL,NULL,NULL,45.2128,NULL,39.78426667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,596.9108,NULL,NULL,56.37423333,NULL,NULL,NULL,NULL,NULL,NULL,60.16093333,264.2868,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2361.7854
100256,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6965.014417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9341.132467
2354,0.000516667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.13916667,NULL,NULL,NULL,16.69976667,0.068516667,NULL,NULL,NULL,15.63838333,NULL,NULL,NULL,80.62543333,261.3235333,NULL,NULL,NULL,NULL,NULL,NULL,2.399483333,3.847583333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17.39141667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,341.9524667
871,1881.511637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.3453,NULL,NULL,NULL,160.2818333,NULL,733.8348667,NULL,NULL,608.7378342,NULL,NULL,NULL,NULL,8204.686444,NULL,NULL,NULL,NULL,NULL,NULL,40.95376667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.8893,NULL,NULL,NULL,132.8331333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800.3654135,NULL,NULL,NULL,NULL,NULL,NULL,1650.904575,NULL,NULL,8204.686444
3678,2182.163612,NULL,NULL,NULL,NULL,NULL,NULL,1345.6718,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.149616667,NULL,NULL,NULL,NULL,269.6765981,NULL,NULL,NULL,NULL,6683.515188,NULL,NULL,NULL,NULL,NULL,NULL,11.17589341,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,481.0040221,393.6230455,NULL,NULL,NULL,NULL,NULL,NULL,1515.171367,NULL,NULL,6683.515188
8729,2.11289887,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.13681667,NULL,NULL,53.89443333,NULL,NULL,NULL,NULL,508.861248,NULL,NULL,NULL,965.0562508,670.6663972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50.85645085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.6044602,179.3011059,100.6233189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1635.863964
3392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.571733333,NULL,NULL,NULL,NULL,0,NULL,23.8749,NULL,1056.28405,NULL,NULL,NULL,NULL,7550.49005,NULL,NULL,NULL,NULL,NULL,NULL,14.52053333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.149166667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,521.59445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7550.49005
8243,1929.382906,NULL,NULL,NULL,NULL,35.54002417,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.75143333,NULL,NULL,NULL,62.19503333,0.27445,184.2906833,NULL,NULL,950.3280503,NULL,NULL,NULL,6720.09217,1257.777248,NULL,NULL,NULL,NULL,115.8997833,NULL,113.1961262,23.91908333,90.2884023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,555.8745237,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8007.491005
100069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17165.42598,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25627.92125
5356,3389.04865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.146516667,NULL,NULL,NULL,NULL,1165.012233,NULL,NULL,NULL,NULL,7091.5598,NULL,NULL,NULL,NULL,59.42801667,179.7000167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,285.90555,455.4828,NULL,NULL,NULL,NULL,NULL,NULL,1178.2834,NULL,NULL,7091.5598
9729,3514.098013,NULL,NULL,NULL,NULL,13.4538452,NULL,NULL,NULL,NULL,NULL,NULL,1974.519975,18.75355,NULL,NULL,NULL,NULL,NULL,115.3079815,NULL,NULL,1165.840703,NULL,12.42565198,NULL,7583.247818,3732.215411,NULL,NULL,NULL,NULL,NULL,NULL,75.70430802,56.38132963,NULL,NULL,NULL,NULL,NULL,NULL,693.0532117,NULL,104.4780331,323.9942277,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,791.928838,NULL,239.9590915,NULL,72.64820028,NULL,NULL,NULL,NULL,NULL,11384.51923
4296,1987.888983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383.8646667,NULL,NULL,NULL,NULL,NULL,NULL,3812.699614,2602.484092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.29277727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6427.432102
5746,3339.016432,NULL,NULL,369.6523003,NULL,NULL,NULL,32.8702,1087.95196,NULL,NULL,NULL,NULL,33.53543333,NULL,NULL,NULL,89.24113621,NULL,NULL,59.67243966,NULL,930.4729729,NULL,NULL,NULL,NULL,12084.77426,NULL,NULL,NULL,NULL,NULL,NULL,12.79243333,34.03277166,201.8203405,205.7481381,18.74897632,85.68553076,NULL,NULL,16.7688,NULL,86.2215673,17.09327193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,660.3372191,704.5208408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12084.77426
100221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5145.314348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11538.02355
1310,2054.388817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42.03398333,NULL,NULL,NULL,36.3386,NULL,322.8347667,NULL,NULL,1293.511733,NULL,NULL,NULL,NULL,6199.37615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.0445,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70.85773333,363.2037333,NULL,NULL,NULL,NULL,NULL,NULL,784.8093,NULL,NULL,6199.37615
100063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11081.25198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25503.35173
3425,647.3973333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.011266667,0.16385,NULL,NULL,NULL,295.06615,NULL,NULL,NULL,NULL,1817.691033,NULL,NULL,NULL,NULL,NULL,NULL,16.03426667,NULL,230.6568333,NULL,NULL,NULL,NULL,NULL,172.1436833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250.9204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1817.691033
1953,2488.940267,NULL,NULL,NULL,NULL,NULL,NULL,25.69633333,71.09711667,NULL,NULL,NULL,1579.925367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,595.67555,NULL,323.7564333,NULL,NULL,7454.687517,NULL,NULL,NULL,NULL,263.6656,NULL,NULL,NULL,649.9461833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,538.6660833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7454.687517
4974,1505.855456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.81746667,NULL,529.5622667,NULL,NULL,846.2257879,NULL,NULL,NULL,NULL,6931.740615,NULL,NULL,NULL,NULL,NULL,NULL,184.7073697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219.4321106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,402.643497,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6931.740615
5395,4283.67841,NULL,NULL,NULL,NULL,NULL,NULL,143.1852502,NULL,NULL,NULL,NULL,NULL,31.90117287,NULL,NULL,NULL,130.9138609,0.705385822,247.413306,NULL,NULL,3997.017397,NULL,NULL,NULL,5063.321226,7831.434253,NULL,NULL,NULL,0.00215,NULL,NULL,153.0205014,NULL,70.54497721,366.2554869,2454.977014,NULL,NULL,NULL,NULL,NULL,78.73234266,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,477.2601195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12939.73196
9613,3267.226507,NULL,NULL,NULL,NULL,74.66394489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84.88766298,NULL,NULL,NULL,27.97671015,0,860.5099439,NULL,NULL,80.39827454,NULL,NULL,NULL,NULL,10119.84182,NULL,NULL,NULL,NULL,NULL,NULL,96.431453,NULL,234.746972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,494.9590681,NULL,NULL,NULL,NULL,NULL,NULL,NULL,669.362634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10119.84182
545,4758.403272,NULL,NULL,NULL,NULL,8.656913775,NULL,498.3146809,NULL,NULL,NULL,NULL,1433.324241,74.49170362,NULL,NULL,NULL,183.519103,NULL,NULL,74.76623299,NULL,1887.596937,NULL,NULL,NULL,4030.871955,9838.839639,NULL,NULL,NULL,NULL,NULL,NULL,64.95061205,8.953560714,NULL,NULL,NULL,NULL,NULL,NULL,1016.054422,NULL,153.4917867,NULL,NULL,NULL,141.9357915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,560.2845373,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13881.10002
2470,2419.481136,NULL,NULL,NULL,NULL,NULL,NULL,251.2143349,NULL,NULL,NULL,NULL,1506.920762,51.27760717,NULL,103.6269491,NULL,0.129547925,NULL,608.8382569,NULL,NULL,976.4731842,NULL,0.002,NULL,4387.433329,3771.037632,NULL,NULL,NULL,NULL,NULL,NULL,47.55869863,22.43064127,645.1592625,NULL,NULL,NULL,NULL,NULL,126.0827592,NULL,NULL,NULL,59.45717171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,513.7815553,NULL,NULL,NULL,28.52266258,NULL,NULL,NULL,NULL,NULL,8200.265335
7741,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8163.802783,5756.32685,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13957.02398
3268,363.8145667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,5.300083333,NULL,0,NULL,NULL,1108.673467,NULL,NULL,NULL,NULL,2936.779033,NULL,NULL,NULL,NULL,NULL,NULL,4.6729,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.922133333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8397,250.06005,NULL,NULL,NULL,NULL,NULL,NULL,281.3949333,NULL,NULL,2936.779033
9548,0.710648485,5.15834697,22.8563803,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.22197727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26430.24921,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.884362121,NULL,NULL,NULL,27.7412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.28395152,NULL,NULL,NULL,NULL,NULL,NULL,0.131666667,NULL,NULL,26430.66188
5874,3159.068544,NULL,NULL,NULL,NULL,0.0022,NULL,282.1776833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,394.6902333,NULL,NULL,NULL,6228.019348,1206.438544,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,539.7685833,NULL,NULL,1416.7117,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7473.306911
2818,3570.970721,NULL,NULL,NULL,NULL,15.66370664,NULL,NULL,170.812838,NULL,NULL,NULL,NULL,43.48605573,NULL,NULL,NULL,101.5444232,NULL,NULL,101.9130822,NULL,1454.549886,NULL,NULL,NULL,6756.226692,1779.169344,NULL,NULL,NULL,NULL,NULL,NULL,78.04720117,NULL,56.63346396,129.2784987,NULL,NULL,NULL,NULL,NULL,NULL,41.53609983,NULL,NULL,NULL,166.9992557,NULL,NULL,NULL,NULL,NULL,NULL,NULL,715.9748332,NULL,NULL,NULL,43.55950555,NULL,42.47968578,NULL,NULL,NULL,8561.156771
4601,410.2196667,NULL,NULL,NULL,NULL,NULL,NULL,991.4772167,NULL,NULL,NULL,NULL,NULL,NULL,129.1654333,NULL,NULL,73.96518333,NULL,NULL,NULL,NULL,1070.00165,NULL,NULL,NULL,NULL,7988.037083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.07083333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54.87195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,135.0625333,560.1438167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7988.037083
100118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3042.844683,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2573.221483
1696,6905.227367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65.56191667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1442.658217,NULL,NULL,NULL,NULL,15210.73997,NULL,NULL,NULL,NULL,NULL,NULL,72.41671667,642.69045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,560.43915,NULL,NULL,NULL,NULL,NULL,37.59821667,NULL,NULL,NULL,15210.73997
7057,0.01115,NULL,NULL,NULL,NULL,0.0003,NULL,NULL,NULL,NULL,NULL,NULL,79.3041,0.665866667,NULL,NULL,NULL,2.498666667,0.011583333,12.81766667,NULL,NULL,20.20831667,NULL,0.027833333,NULL,NULL,176.6191833,NULL,NULL,NULL,NULL,NULL,NULL,0.211483333,1.907116667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.357983333,NULL,NULL,NULL,7.973916667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10.00461667,NULL,2.086083333,NULL,0.004033333,NULL,0.651516667,NULL,NULL,NULL,176.6191833
5275,3431.058211,NULL,NULL,NULL,NULL,0.436745064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.12940572,NULL,NULL,NULL,20.68844858,0.16719104,NULL,38.64592598,NULL,1675.575267,NULL,NULL,NULL,7091.016495,2608.716717,NULL,NULL,NULL,NULL,NULL,NULL,21.37577609,70.69001304,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.3416238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001283353,629.7821206,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9727.428699
5539,694.8655667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.630716667,0.068766667,NULL,NULL,NULL,160.1420833,NULL,NULL,NULL,NULL,1978.176267,NULL,NULL,NULL,NULL,2.459466667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380.84785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61.51001667,174.8387833,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1978.176267
5448,2130.13915,37.28898333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,341.753043,NULL,NULL,856.9743859,NULL,NULL,NULL,6877.480247,2515.820699,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,265.0715978,NULL,NULL,NULL,NULL,1890.083498,NULL,146.7134008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,503.932404,667.5420652,NULL,9411.100012
9875,3130.928417,NULL,NULL,NULL,NULL,18.32502275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.60771667,NULL,NULL,66.85735065,0.859339937,NULL,NULL,NULL,1030.906885,NULL,NULL,NULL,NULL,10409.62457,NULL,NULL,NULL,NULL,NULL,NULL,228.0686228,1363.547066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,497.1065369,1369.785958,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10409.62457
8059,2782.555846,NULL,NULL,NULL,NULL,52.37782881,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30.92970326,NULL,NULL,NULL,57.95994898,0.584194631,64.07404386,NULL,NULL,1282.926645,NULL,909.4656242,NULL,3654.022583,6265.645117,NULL,NULL,NULL,NULL,NULL,NULL,29.97996457,74.02986078,32.55122405,20.39158604,NULL,NULL,NULL,NULL,NULL,NULL,133.958521,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,691.2546712,NULL,52.13300526,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9934.080589
8555,42.74716667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58.79201667,NULL,NULL,NULL,NULL,NULL,423.9104667,NULL,NULL,410.8098167,NULL,NULL,NULL,NULL,3949.047567,NULL,NULL,NULL,NULL,NULL,NULL,583.38655,NULL,255.0128833,96.16636667,1620.492083,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,410.20275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3949.047567
9939,1228.517891,808.2171967,NULL,NULL,NULL,100.2875907,NULL,195.5287078,205.2081732,23.31423333,NULL,NULL,NULL,32.01034457,NULL,NULL,NULL,151.2893167,NULL,NULL,60.03628288,NULL,358.4619882,355.7290228,3486.432536,NULL,NULL,11072.66055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,712.190737,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,694.4369982,NULL,NULL,NULL,NULL,1008.55901,NULL,NULL,NULL,NULL,11074.87011
434,6943.830665,NULL,NULL,NULL,NULL,NULL,NULL,604.6411238,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,372.5879,NULL,1082.222667,NULL,NULL,1296.550985,NULL,NULL,NULL,NULL,15289.42183,NULL,NULL,NULL,NULL,NULL,NULL,93.81797381,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49.64316548,450.9111119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,731.8755452,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15289.42183
